"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","Class"
"190",47,"admin.","married","high.school","no","yes","no","telephone","may","fri",352,3,999,0,"nonexistent","1.1","93.994","-36.4","4.864","5191","no"
"191",38,"technician","married","high.school","no","no","no","cellular","aug","tue",197,2,999,0,"nonexistent","1.4","93.444","-36.1","4.966","5228.1","no"
"192",30,"admin.","married","high.school","no","yes","no","telephone","nov","thu",26,1,999,0,"nonexistent","-0.1","93.2","-42","4.592","5195.8","no"
"193",34,"management","married","university.degree","no","yes","no","telephone","may","fri",197,4,999,0,"nonexistent","1.1","93.994","-36.4","4.855","5191","no"
"194",31,"technician","married","university.degree","no","no","no","cellular","aug","thu",158,1,999,0,"nonexistent","-2.9","92.201","-31.4","0.873","5076.2","no"
"195",36,"self-employed","single","university.degree","no","no","yes","cellular","apr","tue",104,2,999,0,"nonexistent","-1.8","93.075","-47.1","1.453","5099.1","no"
"196",39,"technician","single","high.school","no","yes","no","telephone","jul","wed",233,7,999,0,"nonexistent","1.4","93.918","-42.7","4.962","5228.1","no"
"197",28,"admin.","single","university.degree","no","no","no","cellular","jul","thu",395,2,999,0,"nonexistent","1.4","93.918","-42.7","4.968","5228.1","no"
"198",37,"admin.","married","university.degree","no","no","no","telephone","may","fri",51,1,999,0,"nonexistent","1.1","93.994","-36.4","4.859","5191","no"
"199",27,"services","married","high.school","no","no","yes","cellular","may","tue",416,4,999,0,"nonexistent","-1.8","92.893","-46.2","1.291","5099.1","no"
"200",29,"blue-collar","single","basic.6y","no","yes","yes","cellular","apr","thu",1410,1,999,1,"failure","-1.8","93.075","-47.1","1.41","5099.1","no"
"201",25,"technician","single","university.degree","no","yes","no","cellular","jul","wed",259,3,999,0,"nonexistent","1.4","93.918","-42.7","4.962","5228.1","no"
"202",31,"blue-collar","divorced","basic.6y","no","yes","no","telephone","may","fri",597,17,999,0,"nonexistent","1.1","93.994","-36.4","4.859","5191","no"
"203",40,"technician","married","basic.9y","no","yes","no","cellular","nov","mon",414,2,999,3,"failure","-1.1","94.767","-50.8","1.048","4963.6","no"
"204",36,"technician","married","professional.course","no","yes","no","cellular","jul","wed",182,3,999,0,"nonexistent","-2.9","92.469","-33.6","1.029","5076.2","no"
"205",33,"blue-collar","married","basic.9y","no","yes","no","cellular","may","wed",136,2,999,0,"nonexistent","-1.8","92.893","-46.2","1.281","5099.1","no"
"206",46,"blue-collar","divorced","basic.9y","no","yes","no","telephone","may","fri",133,1,999,0,"nonexistent","1.1","93.994","-36.4","4.855","5191","no"
"207",32,"technician","single","professional.course","no","no","no","cellular","aug","wed",103,1,999,0,"nonexistent","1.4","93.444","-36.1","4.967","5228.1","no"
"208",28,"blue-collar","divorced","basic.4y","no","no","no","telephone","jul","fri",327,1,999,0,"nonexistent","1.4","93.918","-42.7","4.959","5228.1","no"
"209",37,"admin.","married","university.degree","no","yes","yes","cellular","may","fri",364,2,999,0,"nonexistent","-1.8","92.893","-46.2","1.313","5099.1","no"
"210",40,"technician","married","professional.course","no","yes","no","cellular","may","tue",211,2,999,0,"nonexistent","-1.8","92.893","-46.2","1.344","5099.1","no"
"211",33,"technician","married","high.school","no","no","no","cellular","aug","thu",152,4,999,0,"nonexistent","1.4","93.444","-36.1","4.964","5228.1","no"
"212",38,"services","married","basic.4y","no","no","yes","telephone","jun","thu",90,1,999,0,"nonexistent","1.4","94.465","-41.8","4.866","5228.1","no"
"213",46,"blue-collar","married","basic.9y","no","yes","no","cellular","jul","mon",190,1,999,0,"nonexistent","1.4","93.918","-42.7","4.96","5228.1","no"
"214",35,"services","married","high.school","no","no","no","cellular","apr","fri",280,1,999,1,"failure","-1.8","93.075","-47.1","1.405","5099.1","no"
"215",38,"admin.","married","university.degree","no","yes","no","cellular","aug","fri",172,7,999,0,"nonexistent","1.4","93.444","-36.1","4.966","5228.1","no"
"216",43,"blue-collar","married","high.school","no","no","no","cellular","jul","fri",297,2,999,0,"nonexistent","1.4","93.918","-42.7","4.957","5228.1","no"
"217",33,"entrepreneur","single","university.degree","no","no","no","cellular","may","thu",197,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.327","5099.1","no"
"218",23,"admin.","single","professional.course","no","no","no","cellular","jul","wed",141,1,999,0,"nonexistent","1.4","93.918","-42.7","4.963","5228.1","no"
"219",50,"management","married","university.degree","no","no","no","cellular","nov","tue",66,1,999,0,"nonexistent","-0.1","93.2","-42","4.153","5195.8","no"
"220",27,"technician","single","university.degree","no","yes","no","cellular","dec","tue",109,1,999,1,"failure","-3","92.713","-33","0.707","5023.5","no"
"221",44,"admin.","single","university.degree","no","yes","no","telephone","may","mon",158,7,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","no"
"222",52,"blue-collar","married","basic.9y","no","yes","no","telephone","may","thu",397,1,999,0,"nonexistent","1.1","93.994","-36.4","4.86","5191","no"
"223",46,"technician","married","professional.course","no","no","no","cellular","may","tue",87,2,999,0,"nonexistent","-1.8","92.893","-46.2","1.291","5099.1","no"
"224",31,"self-employed","divorced","basic.9y","no","yes","no","cellular","may","fri",12,10,999,1,"failure","-1.8","92.893","-46.2","1.25","5099.1","no"
"225",31,"blue-collar","married","basic.4y","no","no","no","telephone","jul","thu",317,2,999,0,"nonexistent","1.4","93.918","-42.7","4.963","5228.1","no"
"226",36,"entrepreneur","married","university.degree","no","yes","no","cellular","apr","fri",486,2,999,0,"nonexistent","-1.8","93.075","-47.1","1.405","5099.1","no"
"227",55,"admin.","divorced","university.degree","no","no","no","telephone","jun","tue",143,2,999,0,"nonexistent","1.4","94.465","-41.8","4.961","5228.1","no"
"228",39,"housemaid","married","university.degree","no","yes","no","telephone","may","mon",167,2,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","no"
"229",56,"blue-collar","divorced","high.school","no","no","no","telephone","nov","fri",68,1,999,0,"nonexistent","-0.1","93.2","-42","4.021","5195.8","no"
"230",36,"services","married","high.school","no","no","no","telephone","may","thu",139,3,999,0,"nonexistent","1.1","93.994","-36.4","4.86","5191","no"
"231",24,"technician","single","high.school","no","yes","no","cellular","apr","mon",390,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.405","5099.1","no"
"232",40,"technician","married","basic.9y","no","no","no","telephone","may","tue",631,2,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","no"
"233",26,"blue-collar","single","high.school","no","no","no","telephone","may","fri",213,4,999,0,"nonexistent","1.1","93.994","-36.4","4.855","5191","no"
"234",31,"technician","married","university.degree","no","yes","no","cellular","aug","mon",314,3,999,0,"nonexistent","1.4","93.444","-36.1","4.963","5228.1","no"
"235",31,"admin.","divorced","university.degree","no","no","no","cellular","may","mon",239,3,999,1,"failure","-1.8","92.893","-46.2","1.299","5099.1","no"
"236",33,"blue-collar","married","basic.9y","no","yes","no","telephone","may","wed",166,1,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","no"
"237",32,"technician","single","university.degree","no","no","yes","cellular","may","tue",542,3,999,1,"failure","-1.8","92.893","-46.2","1.291","5099.1","no"
"238",78,"retired","married","basic.4y","no","yes","yes","cellular","apr","tue",75,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.405","5099.1","no"
"239",26,"admin.","married","high.school","no","yes","no","telephone","apr","mon",216,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.466","5099.1","no"
"240",27,"services","married","high.school","no","yes","no","cellular","may","wed",903,2,999,0,"nonexistent","-1.8","92.893","-46.2","1.334","5099.1","no"
"241",60,"self-employed","married","university.degree","no","no","no","cellular","aug","thu",115,1,999,0,"nonexistent","1.4","93.444","-36.1","4.963","5228.1","no"
"242",44,"blue-collar","single","basic.6y","no","no","yes","telephone","may","tue",73,6,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","no"
"243",36,"services","divorced","university.degree","no","no","no","telephone","may","fri",208,1,999,0,"nonexistent","1.1","93.994","-36.4","4.855","5191","no"
"244",37,"admin.","married","basic.6y","no","no","no","telephone","may","mon",130,1,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","no"
"245",35,"entrepreneur","married","basic.6y","no","yes","no","telephone","jun","tue",147,2,999,0,"nonexistent","1.4","94.465","-41.8","4.961","5228.1","no"
"246",31,"management","married","university.degree","no","no","no","cellular","aug","tue",551,2,999,0,"nonexistent","1.4","93.444","-36.1","4.963","5228.1","no"
"247",31,"self-employed","single","high.school","no","yes","no","cellular","jul","tue",151,2,999,0,"nonexistent","1.4","93.918","-42.7","4.961","5228.1","no"
"248",34,"technician","married","professional.course","no","no","yes","telephone","jun","tue",145,1,999,0,"nonexistent","1.4","94.465","-41.8","4.864","5228.1","no"
"249",59,"retired","married","basic.4y","no","no","no","telephone","jul","thu",37,27,999,0,"nonexistent","1.4","93.918","-42.7","4.968","5228.1","no"
"250",59,"admin.","married","university.degree","no","yes","no","cellular","aug","wed",264,3,999,0,"nonexistent","1.4","93.444","-36.1","4.964","5228.1","no"
"251",51,"entrepreneur","married","university.degree","no","yes","no","cellular","nov","mon",89,1,999,0,"nonexistent","-0.1","93.2","-42","4.191","5195.8","no"
"252",55,"management","married","basic.4y","no","yes","yes","cellular","may","wed",1108,3,999,0,"nonexistent","-1.8","92.893","-46.2","1.281","5099.1","no"
"253",24,"admin.","single","university.degree","no","yes","yes","cellular","aug","fri",101,5,6,2,"success","-1.7","94.027","-38.3","0.905","4991.6","no"
"254",33,"technician","single","university.degree","no","no","no","cellular","aug","mon",198,4,999,0,"nonexistent","1.4","93.444","-36.1","4.965","5228.1","no"
"255",40,"technician","single","professional.course","no","yes","no","cellular","may","fri",320,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.259","5099.1","no"
"256",54,"technician","divorced","university.degree","no","no","no","cellular","aug","fri",90,1,999,1,"failure","-2.9","92.201","-31.4","0.849","5076.2","no"
"257",27,"student","single","university.degree","no","yes","no","telephone","may","wed",274,6,999,0,"nonexistent","1.1","93.994","-36.4","4.859","5191","no"
"258",34,"technician","married","professional.course","no","no","no","telephone","jun","fri",1994,2,999,0,"nonexistent","1.4","94.465","-41.8","4.967","5228.1","no"
"259",29,"management","married","university.degree","no","no","no","cellular","nov","wed",138,1,999,1,"failure","-0.1","93.2","-42","4.12","5195.8","no"
"260",34,"admin.","married","university.degree","no","no","no","cellular","may","wed",89,4,999,1,"failure","-1.8","92.893","-46.2","1.27","5099.1","no"
"261",57,"admin.","married","high.school","no","no","no","cellular","may","wed",644,1,999,1,"failure","-1.8","92.893","-46.2","1.334","5099.1","no"
"262",34,"self-employed","single","university.degree","no","yes","no","cellular","jul","wed",359,1,999,0,"nonexistent","1.4","93.918","-42.7","4.963","5228.1","no"
"263",48,"admin.","divorced","high.school","no","no","no","telephone","jul","mon",352,2,999,0,"nonexistent","1.4","93.918","-42.7","4.96","5228.1","no"
"264",26,"blue-collar","married","basic.9y","no","no","no","cellular","may","wed",45,2,999,2,"failure","-1.8","92.893","-46.2","1.334","5099.1","no"
"265",58,"retired","divorced","university.degree","no","yes","no","telephone","may","fri",825,1,999,0,"nonexistent","1.1","93.994","-36.4","4.855","5191","no"
"266",47,"technician","divorced","high.school","no","yes","no","cellular","jul","thu",149,2,999,0,"nonexistent","1.4","93.918","-42.7","4.962","5228.1","no"
"267",31,"admin.","married","university.degree","no","no","no","cellular","aug","thu",180,2,999,0,"nonexistent","1.4","93.444","-36.1","4.962","5228.1","no"
"268",37,"admin.","married","high.school","no","no","no","cellular","nov","mon",235,4,999,0,"nonexistent","-3.4","92.649","-30.1","0.722","5017.5","no"
"269",26,"self-employed","married","high.school","no","no","no","cellular","may","thu",183,3,999,0,"nonexistent","-1.8","92.893","-46.2","1.266","5099.1","no"
"270",51,"blue-collar","married","high.school","no","no","yes","cellular","nov","mon",65,1,999,0,"nonexistent","-0.1","93.2","-42","4.191","5195.8","no"
"271",42,"admin.","divorced","university.degree","no","no","yes","telephone","jul","thu",46,17,999,0,"nonexistent","1.4","93.918","-42.7","4.968","5228.1","no"
"272",37,"services","single","university.degree","no","no","no","telephone","jun","fri",160,1,999,0,"nonexistent","1.4","94.465","-41.8","4.959","5228.1","no"
"273",38,"blue-collar","married","basic.4y","no","yes","no","telephone","may","tue",106,2,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","no"
"274",40,"admin.","single","university.degree","no","no","yes","cellular","aug","thu",14,5,999,0,"nonexistent","1.4","93.444","-36.1","4.962","5228.1","no"
"275",35,"admin.","single","high.school","no","yes","no","cellular","aug","fri",105,1,999,0,"nonexistent","-2.9","92.201","-31.4","0.869","5076.2","no"
"276",38,"services","divorced","basic.6y","no","no","no","telephone","jun","tue",269,2,999,0,"nonexistent","1.4","94.465","-41.8","4.864","5228.1","no"
"277",30,"technician","single","university.degree","no","no","yes","cellular","aug","mon",132,1,999,0,"nonexistent","1.4","93.444","-36.1","4.965","5228.1","no"
"278",33,"services","married","basic.6y","no","yes","yes","cellular","may","tue",95,4,999,1,"failure","-1.8","92.893","-46.2","1.291","5099.1","no"
"279",31,"blue-collar","single","professional.course","no","no","no","telephone","may","thu",99,3,999,0,"nonexistent","1.1","93.994","-36.4","4.855","5191","no"
"280",28,"blue-collar","single","basic.9y","no","no","no","telephone","jul","wed",137,16,999,0,"nonexistent","1.4","93.918","-42.7","4.962","5228.1","no"
"281",37,"blue-collar","married","basic.9y","no","no","yes","cellular","apr","fri",1184,2,999,0,"nonexistent","-1.8","93.075","-47.1","1.405","5099.1","no"
"282",48,"blue-collar","married","basic.4y","no","yes","no","telephone","may","wed",504,1,999,0,"nonexistent","1.1","93.994","-36.4","4.858","5191","no"
"283",29,"entrepreneur","married","basic.9y","no","yes","no","cellular","nov","wed",336,1,999,0,"nonexistent","-0.1","93.2","-42","4.12","5195.8","no"
"284",39,"admin.","single","university.degree","no","yes","no","cellular","aug","wed",2191,1,999,0,"nonexistent","1.4","93.444","-36.1","4.967","5228.1","no"
"285",43,"admin.","married","university.degree","no","no","no","cellular","jul","tue",187,2,999,0,"nonexistent","1.4","93.918","-42.7","4.962","5228.1","no"
"286",25,"blue-collar","single","high.school","no","yes","no","cellular","jul","mon",619,2,999,0,"nonexistent","1.4","93.918","-42.7","4.962","5228.1","no"
"287",45,"retired","married","basic.4y","no","no","no","cellular","jul","wed",390,1,999,0,"nonexistent","1.4","93.918","-42.7","4.963","5228.1","no"
"288",41,"technician","divorced","professional.course","no","yes","no","cellular","aug","wed",122,4,999,0,"nonexistent","1.4","93.444","-36.1","4.964","5228.1","no"
